analysis,model_name,outcome,condition_a,condition_b,n_pairs,median_a,median_b,median_difference_a_minus_b,wilcoxon_statistic,p_value_raw,rank_biserial_a_minus_b,p_value_holm,significant_holm
RQ2_full_observed,Claude,lsa_semantic_divergence,Direct Question,Conversational,100,0.07238227523170704,0.10238003640748927,-0.026943642595825212,465.0,1.4111844085803342e-12,-0.8158415841584158,2.8223688171606683e-11,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Direct Question,Formal/Professional,100,0.07238227523170704,0.2516314630853523,-0.1624971430438723,0.0,3.89655984509591e-18,-1.0,1.7534519302931596e-16,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Direct Question,Informal,100,0.07238227523170704,0.1283413998129559,-0.05026300356373953,101.0,7.782675474469015e-17,-0.96,2.412629397085395e-15,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Direct Question,Conditional,100,0.07238227523170704,0.24718479671885302,-0.17195121828779436,2.0,4.139373908714419e-18,-0.9992079207920792,1.7799307807472002e-16,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Direct Question,Highly Specific,100,0.07238227523170704,0.09645023533615549,-0.02211977584883751,564.0,1.5562528104116394e-11,-0.7766336633663367,2.9568803397821147e-10,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Direct Question,Ambiguous,100,0.07238227523170704,0.08876281238395439,-0.01130659311677995,1107.0,1.0850866046279325e-06,-0.5615841584158416,1.5191212464791055e-05,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Direct Question,Comparative,100,0.07238227523170704,0.19920703266416673,-0.1283972191065781,46.0,1.546593881840561e-17,-0.9817821782178218,5.722397362810076e-16,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Direct Question,Constraint-Based,100,0.07238227523170704,0.10591614893242196,-0.03399888807536816,343.0,6.264795227546579e-14,-0.8641584158415841,1.3782549500602474e-12,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Direct Question,Role-Based/Expert Framing,100,0.07238227523170704,0.06551008251616453,0.0024059885975511452,2341.0,0.5269610710548687,0.07287128712871287,1.0,False
RQ2_full_observed,Claude,lsa_semantic_divergence,Conversational,Formal/Professional,100,0.10238003640748927,0.2516314630853523,-0.11959413730010443,37.0,1.1832715745334621e-17,-0.9853465346534653,4.614759140680502e-16,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Conversational,Informal,100,0.10238003640748927,0.1283413998129559,-0.019374515739272402,1115.0,1.246885016264847e-06,-0.5584158415841585,1.620950521144301e-05,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Conversational,Conditional,100,0.10238003640748927,0.24718479671885302,-0.1176797697609866,82.0,4.4713463414559046e-17,-0.9675247524752475,1.4308308292658895e-15,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Conversational,Highly Specific,100,0.10238003640748927,0.09645023533615549,0.003476305605372987,1996.0,0.06893067940091371,0.2095049504950495,0.34465339700456854,False
RQ2_full_observed,Claude,lsa_semantic_divergence,Conversational,Ambiguous,100,0.10238003640748927,0.08876281238395439,0.01482178797623912,1897.0,0.030829381083950343,0.2487128712871287,0.21026916521732048,False
RQ2_full_observed,Claude,lsa_semantic_divergence,Conversational,Comparative,100,0.10238003640748927,0.19920703266416673,-0.08891481278185676,261.0,7.00628569313749e-15,-0.8966336633663367,1.7515714232843723e-13,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Conversational,Constraint-Based,100,0.10238003640748927,0.10591614893242196,-0.003256133460585342,2342.0,0.5292093269572754,-0.07247524752475247,1.0,False
RQ2_full_observed,Claude,lsa_semantic_divergence,Conversational,Role-Based/Expert Framing,100,0.10238003640748927,0.06551008251616453,0.03142532711525725,413.0,3.821363693413031e-13,0.8364356435643564,8.024863756167365e-12,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Formal/Professional,Informal,100,0.2516314630853523,0.1283413998129559,0.08994182508424509,257.0,6.283587274042714e-15,0.8982178217821782,1.6337326912511056e-13,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Formal/Professional,Conditional,100,0.2516314630853523,0.24718479671885302,-0.01876002481048955,2335.0,0.5135746748177931,-0.07524752475247524,1.0,False
RQ2_full_observed,Claude,lsa_semantic_divergence,Formal/Professional,Highly Specific,100,0.2516314630853523,0.09645023533615549,0.13816641405656904,4.0,4.397113554181895e-18,0.9984158415841584,1.846787692756396e-16,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Formal/Professional,Ambiguous,100,0.2516314630853523,0.08876281238395439,0.13228797280185767,42.0,1.3732250242604875e-17,0.9833663366336634,5.218255092189853e-16,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Formal/Professional,Comparative,100,0.2516314630853523,0.19920703266416673,0.03436118119697523,1894.0,0.030038452173902924,0.2499009900990099,0.21026916521732048,False
RQ2_full_observed,Claude,lsa_semantic_divergence,Formal/Professional,Constraint-Based,100,0.2516314630853523,0.10591614893242196,0.1257013099223832,56.0,2.0802135592284155e-17,0.9778217821782178,7.280747457299455e-16,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Formal/Professional,Role-Based/Expert Framing,100,0.2516314630853523,0.06551008251616453,0.16288460984671094,1.0,4.0161556854627e-18,0.9996039603960396,1.767108501603588e-16,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Informal,Conditional,100,0.1283413998129559,0.24718479671885302,-0.10193534801955911,233.0,3.2570704571844113e-15,-0.9077227722772278,9.119797280116352e-14,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Informal,Highly Specific,100,0.1283413998129559,0.09645023533615549,0.030937208775975833,703.0,3.737167999465526e-10,0.7215841584158416,5.9794687991448415e-09,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Informal,Ambiguous,100,0.1283413998129559,0.08876281238395439,0.03582955897881135,1044.0,3.5400885394897887e-07,0.5865346534653465,5.310132809234683e-06,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Informal,Comparative,100,0.1283413998129559,0.19920703266416673,-0.07215299913956325,653.0,1.2222432997382332e-10,-0.7413861386138614,2.0778136095549963e-09,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Informal,Constraint-Based,100,0.1283413998129559,0.10591614893242196,0.017247037938623144,1360.0,6.184757827717601e-05,0.4613861386138614,0.0006803233610489361,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Informal,Role-Based/Expert Framing,100,0.1283413998129559,0.06551008251616453,0.05191009274690528,75.0,3.641679657916184e-17,0.9702970297029703,1.2017542871123406e-15,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Conditional,Highly Specific,100,0.24718479671885302,0.09645023533615549,0.13877071286488546,52.0,1.847889900267045e-17,0.9794059405940594,6.652403640961363e-16,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Conditional,Ambiguous,100,0.24718479671885302,0.08876281238395439,0.14032301970470595,23.0,7.78699366986276e-18,0.9908910891089109,3.1147974679451043e-16,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Conditional,Comparative,100,0.24718479671885302,0.19920703266416673,0.07155251620046049,1706.0,0.004862747585576056,0.32435643564356437,0.03890198068460845,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Conditional,Constraint-Based,100,0.24718479671885302,0.10591614893242196,0.1272002210862942,120.0,1.348933942809135e-16,0.9524752475247524,4.046801828427406e-15,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Conditional,Role-Based/Expert Framing,100,0.24718479671885302,0.06551008251616453,0.1607347752129331,15.0,6.12472726248735e-18,0.994059405940594,2.5111381776198135e-16,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Highly Specific,Ambiguous,100,0.09645023533615549,0.08876281238395439,0.010163123958637443,2081.0,0.12685646867814937,0.17584158415841583,0.5074258747125975,False
RQ2_full_observed,Claude,lsa_semantic_divergence,Highly Specific,Comparative,100,0.09645023533615549,0.19920703266416673,-0.10638183374801757,170.0,5.62131586332343e-16,-0.9326732673267327,1.6301816003637947e-14,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Highly Specific,Constraint-Based,100,0.09645023533615549,0.10591614893242196,-0.010524802670443867,1587.0,0.0012590725196596159,-0.3714851485148515,0.011331652676936543,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Highly Specific,Role-Based/Expert Framing,100,0.09645023533615549,0.06551008251616453,0.025964925535871763,584.0,2.4928276934275352e-11,0.7687128712871287,4.4870898481695633e-10,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Ambiguous,Comparative,100,0.08876281238395439,0.19920703266416673,-0.0964423674429381,233.0,3.2570704571844113e-15,-0.9077227722772278,9.119797280116352e-14,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Ambiguous,Constraint-Based,100,0.08876281238395439,0.10591614893242196,-0.023875496925179374,1510.0,0.0004832018361438227,-0.401980198019802,0.004832018361438227,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Ambiguous,Role-Based/Expert Framing,100,0.08876281238395439,0.06551008251616453,0.01138290452805013,1144.0,2.0510662172105422e-06,0.546930693069307,2.4612794606526507e-05,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Comparative,Constraint-Based,100,0.19920703266416673,0.10591614893242196,0.08257179099426282,274.0,9.967579141863272e-15,0.8914851485148515,2.2925432026285526e-13,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Comparative,Role-Based/Expert Framing,100,0.19920703266416673,0.06551008251616453,0.12671423817029553,60.0,2.3413085997284588e-17,0.9762376237623762,7.96044923907676e-16,True
RQ2_full_observed,Claude,lsa_semantic_divergence,Constraint-Based,Role-Based/Expert Framing,100,0.10591614893242196,0.06551008251616453,0.034798978078964427,261.0,7.00628569313749e-15,0.8966336633663367,1.7515714232843723e-13,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Direct Question,Conversational,100,0.15,0.85,0.0,204.0,0.000568590773913213,-0.5878787878787879,0.010234633930437834,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Direct Question,Formal/Professional,100,0.15,0.85,-0.7,338.0,1.588212812445893e-09,-0.7689678742310321,6.035208687294393e-08,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Direct Question,Informal,100,0.15,0.15,0.0,287.0,0.8548851546412841,-0.03529411764705882,1.0,False
RQ2_full_observed,Claude,claim_verification_risk_proxy,Direct Question,Conditional,100,0.15,0.15,0.0,672.0,0.874634969108861,0.02467343976777939,1.0,False
RQ2_full_observed,Claude,claim_verification_risk_proxy,Direct Question,Highly Specific,100,0.15,0.85,0.0,98.5,2.0174459145693815e-07,-0.8391836734693877,6.657571518078959e-06,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Direct Question,Ambiguous,100,0.15,0.85,0.0,374.0,0.009736271561934719,-0.41333333333333333,0.13630780186708608,False
RQ2_full_observed,Claude,claim_verification_risk_proxy,Direct Question,Comparative,100,0.15,0.85,-0.15000000000000002,106.5,2.1363676948473923e-10,-0.8975961538461539,8.759107548874308e-09,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Direct Question,Constraint-Based,100,0.15,0.15,0.0,195.0,0.0003672826941409287,0.6060606060606061,0.008080219271100432,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Direct Question,Role-Based/Expert Framing,100,0.15,0.85,0.0,68.0,6.965389776355558e-07,-0.8562367864693446,2.2289247284337785e-05,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Conversational,Formal/Professional,100,0.85,0.85,0.0,663.0,0.0012956686334262377,-0.43478260869565216,0.020730698134819803,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Conversational,Informal,100,0.85,0.15,0.0,315.0,0.0009247158302040732,0.5248868778280543,0.015720169113469244,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Conversational,Conditional,100,0.85,0.15,0.0,651.0,0.005189699521012727,0.393006993006993,0.0778454928151909,False
RQ2_full_observed,Claude,claim_verification_risk_proxy,Conversational,Highly Specific,100,0.85,0.85,0.0,531.0,0.09539987393018347,-0.2578616352201258,0.8585988653716512,False
RQ2_full_observed,Claude,claim_verification_risk_proxy,Conversational,Ambiguous,100,0.85,0.85,0.0,503.5,0.37918571634885967,0.14370748299319727,1.0,False
RQ2_full_observed,Claude,claim_verification_risk_proxy,Conversational,Comparative,100,0.85,0.85,0.0,410.0,2.957491446769106e-05,-0.5932539682539683,0.0008576725195630408,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Conversational,Constraint-Based,100,0.85,0.15,0.15000000000000002,150.5,1.5802621094629685e-08,0.8299435028248587,5.530917383120389e-07,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Conversational,Role-Based/Expert Framing,100,0.85,0.85,0.0,498.5,0.3514469878704801,-0.1522108843537415,1.0,False
RQ2_full_observed,Claude,claim_verification_risk_proxy,Formal/Professional,Informal,100,0.85,0.15,0.7,564.0,6.5543207735365475e-09,0.698476343223737,2.4250986862085224e-07,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Formal/Professional,Conditional,100,0.85,0.15,0.425,399.0,7.50716789815491e-09,0.7342657342657343,2.7025804433357675e-07,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Formal/Professional,Highly Specific,100,0.85,0.85,0.0,563.5,0.11076202106159785,0.24107744107744108,0.8585988653716512,False
RQ2_full_observed,Claude,claim_verification_risk_proxy,Formal/Professional,Ambiguous,100,0.85,0.85,0.0,1050.5,0.00028150465857701944,0.4383854584335739,0.006856388293649443,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Formal/Professional,Comparative,100,0.85,0.85,0.0,257.0,0.000427470323837569,-0.5443262411347518,0.00897687680058895,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Formal/Professional,Constraint-Based,100,0.85,0.15,0.7,3.5,6.353095143503333e-16,0.9973363774733638,2.8588928145765e-14,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Formal/Professional,Role-Based/Expert Framing,100,0.85,0.85,0.0,607.0,0.019229776647098375,0.3366120218579235,0.2307573197651805,False
RQ2_full_observed,Claude,claim_verification_risk_proxy,Informal,Conditional,100,0.15,0.15,0.0,624.5,0.8985689227831319,-0.0203921568627451,1.0,False
RQ2_full_observed,Claude,claim_verification_risk_proxy,Informal,Highly Specific,100,0.15,0.85,0.0,431.5,2.1576266691318143e-05,-0.5976689976689976,0.0006472880007395443,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Informal,Ambiguous,100,0.15,0.85,0.0,299.5,0.01254299790798137,-0.421256038647343,0.1630589728037578,False
RQ2_full_observed,Claude,claim_verification_risk_proxy,Informal,Comparative,100,0.15,0.85,-0.425,168.0,1.7783568833492736e-10,-0.8647887323943662,7.46909891006695e-09,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Informal,Constraint-Based,100,0.15,0.15,0.0,343.0,0.0004772712646412692,0.538047138047138,0.009545425292825385,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Informal,Role-Based/Expert Framing,100,0.15,0.85,0.0,466.5,0.00016990744684728046,-0.5372023809523809,0.004417593618029292,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Conditional,Highly Specific,100,0.15,0.85,0.0,604.0,8.955343052577063e-05,-0.5273865414710485,0.002417942624195807,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Conditional,Ambiguous,100,0.15,0.85,0.0,527.0,0.038236450690736355,-0.3155844155844156,0.38236450690736357,False
RQ2_full_observed,Claude,claim_verification_risk_proxy,Conditional,Comparative,100,0.15,0.85,-0.15000000000000002,173.0,5.713716536208632e-10,-0.8525149190110827,2.2854866144834526e-08,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Conditional,Constraint-Based,100,0.15,0.15,0.0,330.0,0.0002742555317459777,0.5555555555555556,0.006856388293649443,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Conditional,Role-Based/Expert Framing,100,0.15,0.85,0.0,592.0,0.0005235748085164027,-0.48024582967515367,0.00994792136181165,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Highly Specific,Ambiguous,100,0.85,0.85,0.0,574.0,0.026935603888594502,0.32904734073641145,0.2962916427745395,False
RQ2_full_observed,Claude,claim_verification_risk_proxy,Highly Specific,Comparative,100,0.85,0.85,0.0,424.0,0.0002981086421675404,-0.5209039548022599,0.006856498769853429,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Highly Specific,Constraint-Based,100,0.85,0.15,0.425,84.0,7.3084217839074e-11,0.9192307692307692,3.142621367080182e-09,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Highly Specific,Role-Based/Expert Framing,100,0.85,0.85,0.0,393.5,0.4579963347063244,0.12846068660022147,1.0,False
RQ2_full_observed,Claude,claim_verification_risk_proxy,Ambiguous,Comparative,100,0.85,0.85,0.0,358.5,3.699220018733059e-06,-0.6552884615384615,0.00011467582058072483,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Ambiguous,Constraint-Based,100,0.85,0.15,0.07500000000000001,202.5,1.5250045106263366e-07,0.7711864406779662,5.1850153361295444e-06,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Ambiguous,Role-Based/Expert Framing,100,0.85,0.85,0.0,532.5,0.09925563579912933,-0.2557651991614256,0.8585988653716512,False
RQ2_full_observed,Claude,claim_verification_risk_proxy,Comparative,Constraint-Based,100,0.85,0.15,0.7,31.0,1.825610571175537e-14,0.9798766634209672,8.032686513172363e-13,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Comparative,Role-Based/Expert Framing,100,0.85,0.85,0.0,258.0,5.7480123062384215e-05,0.625544267053701,0.001609443445746758,True
RQ2_full_observed,Claude,claim_verification_risk_proxy,Constraint-Based,Role-Based/Expert Framing,100,0.15,0.85,-0.15000000000000002,203.0,1.492266731698916e-09,-0.8269394714407502,5.819840253625773e-08,True
RQ2_full_observed,Claude,recommendation_instability_proxy,Direct Question,Conversational,67,0.9940476190476191,0.9967948717948718,0.0,433.0,0.2401897182966306,-0.19888991674375578,1.0,False
RQ2_full_observed,Claude,recommendation_instability_proxy,Direct Question,Formal/Professional,67,0.9940476190476191,1.0,-0.004263191763191676,91.5,9.317568292374129e-07,-0.8307123034227567,3.1679732194072035e-05,True
RQ2_full_observed,Claude,recommendation_instability_proxy,Direct Question,Informal,67,0.9940476190476191,0.997093023255814,0.0,484.0,0.28610971239897043,-0.17687074829931973,1.0,False
RQ2_full_observed,Claude,recommendation_instability_proxy,Direct Question,Conditional,67,0.9940476190476191,1.0,-0.004103555010813165,115.5,5.685047723387835e-06,-0.7768115942028986,0.0001762364794250229,True
RQ2_full_observed,Claude,recommendation_instability_proxy,Direct Question,Highly Specific,67,0.9940476190476191,1.0,-0.0047063632408460565,21.0,4.0072721125815554e-07,-0.9433198380566802,1.4025452394035443e-05,True
RQ2_full_observed,Claude,recommendation_instability_proxy,Direct Question,Ambiguous,67,0.9940476190476191,0.9963235294117647,0.0,471.0,0.1079887973389005,-0.2611764705882353,1.0,False
RQ2_full_observed,Claude,recommendation_instability_proxy,Direct Question,Comparative,67,0.9940476190476191,1.0,-0.0050000000000000044,81.0,3.2014825788468536e-07,-0.8563829787234043,1.1525337283848673e-05,True
RQ2_full_observed,Claude,recommendation_instability_proxy,Direct Question,Role-Based/Expert Framing,67,0.9940476190476191,1.0,0.0,427.5,0.06572994480821946,-0.3020408163265306,1.0,False
RQ2_full_observed,Claude,recommendation_instability_proxy,Conversational,Formal/Professional,67,0.9967948717948718,1.0,-0.002561669829222013,79.0,1.959749183722916e-06,-0.8329809725158562,6.467172306285622e-05,True
RQ2_full_observed,Claude,recommendation_instability_proxy,Conversational,Informal,67,0.9967948717948718,0.997093023255814,0.0,488.0,0.9348888405828251,0.014141414141414142,1.0,False
RQ2_full_observed,Claude,recommendation_instability_proxy,Conversational,Conditional,67,0.9967948717948718,1.0,0.0,68.0,1.8946112482199574e-05,-0.8065433854907539,0.00047365281205498936,True
RQ2_full_observed,Claude,recommendation_instability_proxy,Conversational,Highly Specific,67,0.9967948717948718,1.0,0.0,52.0,1.0113162256457878e-05,-0.8438438438438438,0.00029328170543727847,True
RQ2_full_observed,Claude,recommendation_instability_proxy,Conversational,Ambiguous,67,0.9967948717948718,0.9963235294117647,0.0,495.5,0.24448275260804808,-0.1910204081632653,1.0,False
RQ2_full_observed,Claude,recommendation_instability_proxy,Conversational,Comparative,67,0.9967948717948718,1.0,0.0,118.5,1.1133386352011291e-05,-0.7606060606060606,0.0003117348178563162,True
RQ2_full_observed,Claude,recommendation_instability_proxy,Conversational,Role-Based/Expert Framing,67,0.9967948717948718,1.0,0.0,411.0,0.15710423446812308,-0.23959296947271044,1.0,False
RQ2_full_observed,Claude,recommendation_instability_proxy,Formal/Professional,Informal,67,1.0,0.997093023255814,0.0,81.0,5.922521875927029e-06,0.8118466898954704,0.00017767565627781087,True
RQ2_full_observed,Claude,recommendation_instability_proxy,Formal/Professional,Conditional,67,1.0,1.0,0.0,182.0,0.29894375201959067,0.2172043010752688,1.0,False
RQ2_full_observed,Claude,recommendation_instability_proxy,Formal/Professional,Highly Specific,67,1.0,1.0,0.0,186.0,0.698671667179475,-0.08374384236453201,1.0,False
RQ2_full_observed,Claude,recommendation_instability_proxy,Formal/Professional,Ambiguous,67,1.0,0.9963235294117647,0.003289473684210509,127.0,3.7550226262243546e-06,0.774822695035461,0.00012016072403917935,True
RQ2_full_observed,Claude,recommendation_instability_proxy,Formal/Professional,Comparative,67,1.0,1.0,0.0,233.5,0.7762902787172522,0.05846774193548387,1.0,False
RQ2_full_observed,Claude,recommendation_instability_proxy,Formal/Professional,Role-Based/Expert Framing,67,1.0,1.0,0.0,86.0,1.330788685605279e-05,0.7902439024390244,0.00034600505825737254,True
RQ2_full_observed,Claude,recommendation_instability_proxy,Informal,Conditional,67,0.997093023255814,1.0,0.0,130.0,9.857676931269311e-05,-0.6980255516840883,0.001971535386253862,True
RQ2_full_observed,Claude,recommendation_instability_proxy,Informal,Highly Specific,67,0.997093023255814,1.0,0.0,72.5,2.5608020325712335e-05,-0.7937411095305832,0.0005889844674913837,True
RQ2_full_observed,Claude,recommendation_instability_proxy,Informal,Ambiguous,67,0.997093023255814,0.9963235294117647,0.0,591.0,0.19207675007863578,-0.20404040404040405,1.0,False
RQ2_full_observed,Claude,recommendation_instability_proxy,Informal,Comparative,67,0.997093023255814,1.0,0.0,101.5,1.2060233258700012e-05,-0.7751937984496124,0.00032562629798490035,True
RQ2_full_observed,Claude,recommendation_instability_proxy,Informal,Role-Based/Expert Framing,67,0.997093023255814,1.0,0.0,487.5,0.4181911094375469,-0.1356382978723404,1.0,False
RQ2_full_observed,Claude,recommendation_instability_proxy,Conditional,Highly Specific,67,1.0,1.0,0.0,121.5,0.4154574956471415,-0.19,1.0,False
RQ2_full_observed,Claude,recommendation_instability_proxy,Conditional,Ambiguous,67,1.0,0.9963235294117647,0.0023133116883117255,150.0,1.9866113791569164e-05,0.7224791859389454,0.00047678673099765996,True
RQ2_full_observed,Claude,recommendation_instability_proxy,Conditional,Comparative,67,1.0,1.0,0.0,217.0,0.3794721043600606,-0.17803030303030304,1.0,False
RQ2_full_observed,Claude,recommendation_instability_proxy,Conditional,Role-Based/Expert Framing,67,1.0,1.0,0.0,174.0,0.0015131682762942118,0.5756097560975609,0.027237028973295812,True
RQ2_full_observed,Claude,recommendation_instability_proxy,Highly Specific,Ambiguous,67,1.0,0.9963235294117647,0.0027173913043478937,165.0,4.0847866905152316e-05,0.6947271045328399,0.0008578052050081987,True
RQ2_full_observed,Claude,recommendation_instability_proxy,Highly Specific,Comparative,67,1.0,1.0,0.0,170.0,0.6480366181953645,0.10052910052910052,1.0,False
RQ2_full_observed,Claude,recommendation_instability_proxy,Highly Specific,Role-Based/Expert Framing,67,1.0,1.0,0.0,144.5,0.0017907519336893994,0.5889046941678521,0.03044278287271979,True
RQ2_full_observed,Claude,recommendation_instability_proxy,Ambiguous,Comparative,67,0.9963235294117647,1.0,-0.0022321428571427937,169.0,2.9149473898903373e-05,-0.700354609929078,0.0006412884257758743,True
RQ2_full_observed,Claude,recommendation_instability_proxy,Ambiguous,Role-Based/Expert Framing,67,0.9963235294117647,1.0,0.0,637.0,0.4870895026661958,-0.10971348707197764,1.0,False
RQ2_full_observed,Claude,recommendation_instability_proxy,Comparative,Role-Based/Expert Framing,67,1.0,1.0,0.0,117.0,0.00023661629500734173,0.6842105263157895,0.004495709605139493,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Direct Question,Conversational,100,0.05487137460948266,0.09058448615391551,-0.02919203592116748,227.0,2.7607481043139136e-15,-0.9100990099009901,8.28224431294174e-14,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Direct Question,Formal/Professional,100,0.05487137460948266,0.19188696621228507,-0.13271268325417473,0.0,3.89655984509591e-18,-1.0,1.7534519302931596e-16,True
