analysis,model_name,outcome,condition_a,condition_b,n_pairs,median_a,median_b,median_difference_a_minus_b,wilcoxon_statistic,p_value_raw,rank_biserial_a_minus_b,p_value_holm,significant_holm
RQ2_full_observed,Gemini,lsa_semantic_divergence,Direct Question,Informal,100,0.05487137460948266,0.12870695964757944,-0.07251782541330187,0.0,3.89655984509591e-18,-1.0,1.7534519302931596e-16,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Direct Question,Conditional,100,0.05487137460948266,0.11633882531697443,-0.059150442218058485,113.0,1.1020511023218767e-16,-0.9552475247524752,3.746973747894381e-15,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Direct Question,Highly Specific,100,0.05487137460948266,0.15493339739909867,-0.10158706542152507,1.0,4.0161556854627e-18,-0.9996039603960396,1.7534519302931596e-16,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Direct Question,Ambiguous,100,0.05487137460948266,0.062364776698176305,-0.007386181816033011,1346.0,5.039553839349178e-05,-0.46693069306930696,0.000636139988399549,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Direct Question,Comparative,100,0.05487137460948266,0.14376625463382864,-0.08615992830280006,60.0,2.3413085997284588e-17,-0.9762376237623762,9.13110353894099e-16,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Direct Question,Constraint-Based,100,0.05487137460948266,0.11087071201541465,-0.0547270956235098,83.0,4.6041751652443625e-17,-0.9671287128712871,1.7035448111404142e-15,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Direct Question,Role-Based/Expert Framing,100,0.05487137460948266,0.06388412793736536,-0.012062277387958398,1373.0,7.465209611980872e-05,-0.45623762376237625,0.0008211730573178959,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Conversational,Formal/Professional,100,0.09058448615391551,0.19188696621228507,-0.09099475831268394,90.0,5.649430306955949e-17,-0.9643564356435643,1.9773006074345824e-15,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Conversational,Informal,100,0.09058448615391551,0.12870695964757944,-0.037112484351604524,158.0,4.001557931101309e-16,-0.9374257425742575,1.2404829586414059e-14,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Conversational,Conditional,100,0.09058448615391551,0.11633882531697443,-0.0241687947714585,1029.0,2.6933086046598166e-07,-0.5924752475247524,4.578624627921688e-06,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Conversational,Highly Specific,100,0.09058448615391551,0.15493339739909867,-0.06853743686514924,68.0,2.964263914228316e-17,-0.973069306930693,1.12642028740676e-15,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Conversational,Ambiguous,100,0.09058448615391551,0.062364776698176305,0.02330344673329371,1204.0,5.571587179671877e-06,0.5231683168316832,8.357380769507816e-05,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Conversational,Comparative,100,0.09058448615391551,0.14376625463382864,-0.049460436097831795,580.0,2.269503677346154e-11,-0.7702970297029703,4.765957722426924e-10,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Conversational,Constraint-Based,100,0.09058448615391551,0.11087071201541465,-0.024879100493213457,880.0,1.5490144071327087e-08,-0.6514851485148515,2.788225932838876e-07,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Conversational,Role-Based/Expert Framing,100,0.09058448615391551,0.06388412793736536,0.023537250084638528,640.0,9.09704231531096e-11,0.7465346534653465,1.8194084630621918e-09,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Formal/Professional,Informal,100,0.19188696621228507,0.12870695964757944,0.0392391291825715,827.0,5.2743864305256105e-09,0.6724752475247525,1.002133421799866e-07,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Formal/Professional,Conditional,100,0.19188696621228507,0.11633882531697443,0.055111655570118434,1280.0,1.8629428688391443e-05,0.49306930693069306,0.0002608120016374802,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Formal/Professional,Highly Specific,100,0.19188696621228507,0.15493339739909867,0.017082698506417582,1706.0,0.004862747585576056,0.32435643564356437,0.034039233099032395,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Formal/Professional,Ambiguous,100,0.19188696621228507,0.062364776698176305,0.11741305611635966,44.0,1.457367687773613e-17,0.9825742574257426,5.829470751094452e-16,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Formal/Professional,Comparative,100,0.19188696621228507,0.14376625463382864,0.04197748431958265,1344.0,4.893384526150377e-05,0.46772277227722775,0.000636139988399549,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Formal/Professional,Constraint-Based,100,0.19188696621228507,0.11087071201541465,0.07267196292608563,383.0,1.7729058644366345e-13,0.8483168316831683,4.432264661091586e-12,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Formal/Professional,Role-Based/Expert Framing,100,0.19188696621228507,0.06388412793736536,0.11945844277583123,4.0,4.397113554181895e-18,0.9984158415841584,1.8028165572145769e-16,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Informal,Conditional,100,0.12870695964757944,0.11633882531697443,0.015056126812476589,2324.0,0.4895006306680896,0.0796039603960396,0.9790012613361792,False
RQ2_full_observed,Gemini,lsa_semantic_divergence,Informal,Highly Specific,100,0.12870695964757944,0.15493339739909867,-0.033480677425732464,1143.0,2.016487208952064e-06,-0.5473267326732674,3.2263795343233025e-05,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Informal,Ambiguous,100,0.12870695964757944,0.062364776698176305,0.05701689908916002,365.0,1.1127180638567001e-13,0.8554455445544554,3.00433877241309e-12,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Informal,Comparative,100,0.12870695964757944,0.14376625463382864,-0.005987579174446145,2114.0,0.15761118027730447,-0.16277227722772278,0.7880559013865224,False
RQ2_full_observed,Gemini,lsa_semantic_divergence,Informal,Constraint-Based,100,0.12870695964757944,0.11087071201541465,0.01594968580752587,1660.0,0.0029380046692335407,0.3425742574257426,0.023504037353868325,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Informal,Role-Based/Expert Framing,100,0.12870695964757944,0.06388412793736536,0.05694748948901218,88.0,5.3289723896748466e-17,0.9651485148514851,1.9184300602829446e-15,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Conditional,Highly Specific,100,0.11633882531697443,0.15493339739909867,-0.0400257897215095,1621.0,0.0018820155995474795,-0.358019801980198,0.016938140395927316,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Conditional,Ambiguous,100,0.11633882531697443,0.062364776698176305,0.050733643095486225,573.0,1.924884776837515e-11,0.7730693069306931,4.234746509042533e-10,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Conditional,Comparative,100,0.11633882531697443,0.14376625463382864,-0.006544516835472136,2157.0,0.20576253719593485,-0.14574257425742573,0.7880559013865224,False
RQ2_full_observed,Gemini,lsa_semantic_divergence,Conditional,Constraint-Based,100,0.11633882531697443,0.11087071201541465,-0.0013331439658210154,2144.0,0.1901952383630343,0.1508910891089109,0.7880559013865224,False
RQ2_full_observed,Gemini,lsa_semantic_divergence,Conditional,Role-Based/Expert Framing,100,0.11633882531697443,0.06388412793736536,0.048146768043768884,410.0,3.540540121284387e-13,0.8376237623762376,8.497296291082529e-12,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Highly Specific,Ambiguous,100,0.15493339739909867,0.062364776698176305,0.088305420375897,137.0,2.1986655925914448e-16,0.9457425742574257,7.255596455551768e-15,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Highly Specific,Comparative,100,0.15493339739909867,0.14376625463382864,0.026919060415168894,1902.0,0.032187336447175634,0.24673267326732673,0.1931240186830538,False
RQ2_full_observed,Gemini,lsa_semantic_divergence,Highly Specific,Constraint-Based,100,0.15493339739909867,0.11087071201541465,0.04177364144243678,381.0,1.6837927151593467e-13,0.8491089108910891,4.3778610594143016e-12,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Highly Specific,Role-Based/Expert Framing,100,0.15493339739909867,0.06388412793736536,0.09188897285180303,0.0,3.89655984509591e-18,1.0,1.7534519302931596e-16,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Ambiguous,Comparative,100,0.062364776698176305,0.14376625463382864,-0.08071773606793647,346.0,6.777516682777737e-14,-0.862970297029703,1.8977046711777666e-12,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Ambiguous,Constraint-Based,100,0.062364776698176305,0.11087071201541465,-0.042882106922754515,484.0,2.256776902419375e-12,-0.8083168316831684,5.190586875564563e-11,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Ambiguous,Role-Based/Expert Framing,100,0.062364776698176305,0.06388412793736536,-0.0028875487518296716,2446.0,0.7859083271789165,-0.03128712871287129,0.9790012613361792,False
RQ2_full_observed,Gemini,lsa_semantic_divergence,Comparative,Constraint-Based,100,0.14376625463382864,0.11087071201541465,0.024594110082171383,1401.0,0.00011123624528893805,0.44514851485148516,0.0011123624528893805,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Comparative,Role-Based/Expert Framing,100,0.14376625463382864,0.06388412793736536,0.0757250769823784,301.0,2.0598723963699137e-14,0.8807920792079208,5.97362994947275e-13,True
RQ2_full_observed,Gemini,lsa_semantic_divergence,Constraint-Based,Role-Based/Expert Framing,100,0.11087071201541465,0.06388412793736536,0.04836120841206898,153.0,3.471444579736631e-16,0.9394059405940594,1.1108622655157219e-14,True
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Direct Question,Conversational,100,0.85,0.85,0.0,303.5,0.19155103572664767,-0.22179487179487178,1.0,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Direct Question,Formal/Professional,100,0.85,0.85,0.0,384.0,0.0012807913048569007,-0.46331236897274636,0.03586215653599322,True
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Direct Question,Informal,100,0.85,1.0,0.0,382.0,0.04130644086871954,-0.32269503546099293,0.9500481399805494,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Direct Question,Conditional,100,0.85,0.85,0.0,504.0,0.1068824381379065,-0.2398190045248869,1.0,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Direct Question,Highly Specific,100,0.85,0.15,0.7,110.0,1.3450521793303672e-14,0.9398084815321477,4.573177409723248e-13,True
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Direct Question,Ambiguous,100,0.85,0.85,0.0,484.5,0.37279536381214307,-0.14095744680851063,1.0,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Direct Question,Comparative,100,0.85,0.85,0.0,294.5,0.5145567806595726,-0.11561561561561562,1.0,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Direct Question,Constraint-Based,100,0.85,0.15,0.7,41.0,1.485996132129232e-14,0.973385264524505,4.903787236026466e-13,True
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Direct Question,Role-Based/Expert Framing,100,0.85,0.85,0.0,161.0,0.006648698723029987,-0.4888888888888889,0.17286616679877967,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Conversational,Formal/Professional,100,0.85,0.85,0.0,414.0,0.02845802643782732,-0.3240816326530612,0.6829926345078556,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Conversational,Informal,100,0.85,1.0,0.0,664.5,0.3469953393029038,-0.137012987012987,1.0,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Conversational,Conditional,100,0.85,0.85,0.0,493.0,0.766272818251349,-0.04734299516908213,1.0,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Conversational,Highly Specific,100,0.85,0.15,0.7,87.0,9.5550256059409e-15,0.9512605042016806,3.7264599863169513e-13,True
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Conversational,Ambiguous,100,0.85,0.85,0.0,395.5,0.836114518211595,0.03536585365853658,1.0,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Conversational,Comparative,100,0.85,0.85,0.0,295.0,0.34937423226286146,0.16073968705547653,1.0,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Conversational,Constraint-Based,100,0.85,0.15,0.7,92.0,4.711124375111216e-15,0.9508152900294039,2.072894725048935e-13,True
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Conversational,Role-Based/Expert Framing,100,0.85,0.85,0.0,380.0,0.3195952504589268,-0.1583610188261351,1.0,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Formal/Professional,Informal,100,0.85,1.0,0.0,667.0,0.48310260993056475,0.10168350168350168,1.0,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Formal/Professional,Conditional,100,0.85,0.85,0.0,314.5,0.0628656712613301,0.3034330011074197,1.0,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Formal/Professional,Highly Specific,100,0.85,0.15,0.7,150.0,8.680763890058158e-15,0.9267399267399268,3.472305556023263e-13,True
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Formal/Professional,Ambiguous,100,0.85,0.85,0.0,187.0,0.0037431281732507767,0.49527665317139,0.10106446067777097,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Formal/Professional,Comparative,100,0.85,0.85,0.0,117.0,2.4674457294443484e-05,0.6842105263157895,0.000715559261538861,True
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Formal/Professional,Constraint-Based,100,0.85,0.15,0.7,0.0,1.7563935549334258e-14,1.0,5.620459375786962e-13,True
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Formal/Professional,Role-Based/Expert Framing,100,0.85,0.85,0.0,357.0,0.17971249487899976,0.20930232558139536,1.0,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Informal,Conditional,100,1.0,0.85,0.0,770.5,0.6381926595912772,0.0677555958862674,1.0,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Informal,Highly Specific,100,1.0,0.15,0.7,104.5,9.173070602648949e-14,0.9370671484492623,2.843651886821174e-12,True
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Informal,Ambiguous,100,1.0,0.85,0.0,542.0,0.4625441331805832,0.11510204081632654,1.0,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Informal,Comparative,100,1.0,0.85,0.0,624.0,0.08174319534497443,0.24500907441016334,1.0,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Informal,Constraint-Based,100,1.0,0.15,0.7,144.0,3.89891226836936e-13,0.9132791327913279,1.169673680510808e-11,True
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Informal,Role-Based/Expert Framing,100,1.0,0.85,0.0,627.5,0.7203980691947509,0.053544494720965306,1.0,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Conditional,Highly Specific,100,0.85,0.15,0.7,70.0,1.065418757733902e-14,0.9598393574297188,4.0485912793888275e-13,True
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Conditional,Ambiguous,100,0.85,0.85,0.0,321.0,0.4413812172818051,0.13360323886639677,1.0,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Conditional,Comparative,100,0.85,0.85,0.0,415.0,0.20751243494691207,0.19806763285024154,1.0,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Conditional,Constraint-Based,100,0.85,0.15,0.7,10.0,1.2698531957996484e-14,0.9933399933399933,4.4444861852987696e-13,True
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Conditional,Role-Based/Expert Framing,100,0.85,0.85,0.0,540.0,0.4270225491146741,-0.11836734693877551,1.0,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Highly Specific,Ambiguous,100,0.15,0.85,-0.7,146.0,1.0841295251228158e-14,-0.9270911360799001,4.0485912793888275e-13,True
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Highly Specific,Comparative,100,0.15,0.85,-0.7,218.5,8.152047438349769e-15,-0.9000228780599405,3.342339449723405e-13,True
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Highly Specific,Constraint-Based,100,0.15,0.15,0.0,494.0,0.78790596552314,0.04541062801932367,1.0,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Highly Specific,Role-Based/Expert Framing,100,0.15,0.85,-0.7,96.0,6.070301335930468e-15,-0.9486768243785084,2.6102295744501014e-13,True
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Ambiguous,Comparative,100,0.85,0.85,0.0,323.5,0.6457841979857566,0.07965860597439545,1.0,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Ambiguous,Constraint-Based,100,0.85,0.15,0.7,42.0,1.1406930751322827e-14,0.9740740740740741,4.1064950704762177e-13,True
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Ambiguous,Role-Based/Expert Framing,100,0.85,0.85,0.0,326.5,0.14379070870818478,-0.2415795586527294,1.0,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Comparative,Constraint-Based,100,0.85,0.15,0.7,27.5,1.8409405021276208e-15,0.982148653034729,8.284232259574294e-14,True
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Comparative,Role-Based/Expert Framing,100,0.85,0.85,0.0,240.0,0.00952879138632182,-0.4146341463414634,0.2382197846580455,False
RQ2_full_observed,Gemini,claim_verification_risk_proxy,Constraint-Based,Role-Based/Expert Framing,100,0.15,0.85,-0.7,10.0,7.218931521802312e-15,-0.9933399933399933,3.031951239156971e-13,True
RQ2_full_observed,Gemini,recommendation_instability_proxy,Direct Question,Conversational,21,0.9869093231162197,0.9914529914529915,0.0,64.0,0.836138661741041,0.058823529411764705,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Direct Question,Formal/Professional,21,0.9869093231162197,1.0,-0.005307038640372075,21.0,0.04798974969495946,-0.6,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Direct Question,Informal,21,0.9869093231162197,1.0,0.0,37.0,0.875329249147922,-0.05128205128205128,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Direct Question,Conditional,21,0.9869093231162197,0.9920634920634921,0.0,42.0,0.5097974849608639,-0.2,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Direct Question,Highly Specific,21,0.9869093231162197,1.0,0.0,14.0,0.04986020375690695,-0.6410256410256411,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Direct Question,Ambiguous,21,0.9869093231162197,0.9851851851851853,0.0,57.0,0.8647045760375567,0.05,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Direct Question,Comparative,21,0.9869093231162197,1.0,-0.006172839506172867,16.5,0.02378960419252898,-0.6857142857142857,0.9392730735286206,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Direct Question,Constraint-Based,21,0.9869093231162197,1.0,0.0,36.0,0.30028987962532405,-0.3142857142857143,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Direct Question,Role-Based/Expert Framing,21,0.9869093231162197,0.9920634920634921,0.0,46.0,0.42652824883677154,0.23333333333333334,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Conversational,Formal/Professional,21,0.9914529914529915,1.0,-0.0017536475869810442,7.0,0.012063323418854825,-0.8205128205128205,0.5187229070107575,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Conversational,Informal,21,0.9914529914529915,1.0,0.0,54.0,0.46911315243545415,-0.20588235294117646,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Conversational,Conditional,21,0.9914529914529915,0.9920634920634921,0.0,64.0,0.5540338584644349,-0.16339869281045752,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Conversational,Highly Specific,21,0.9914529914529915,1.0,-0.006172839506172867,7.0,0.007132413699395203,-0.8461538461538461,0.3209586164727841,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Conversational,Ambiguous,21,0.9914529914529915,0.9851851851851853,0.0,41.0,0.28053090025207417,-0.31666666666666665,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Conversational,Comparative,21,0.9914529914529915,1.0,0.0,11.0,0.015906444101703374,-0.7582417582417582,0.6680706522715417,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Conversational,Constraint-Based,21,0.9914529914529915,1.0,0.0,30.0,0.2787073832496024,-0.34065934065934067,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Conversational,Role-Based/Expert Framing,21,0.9914529914529915,0.9920634920634921,0.0,55.5,0.5179765383890086,0.18382352941176472,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Formal/Professional,Informal,21,1.0,1.0,0.0,19.0,0.21322298815094953,0.42424242424242425,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Formal/Professional,Conditional,21,1.0,0.9920634920634921,0.0,24.5,0.14209146702326966,0.46153846153846156,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Formal/Professional,Highly Specific,21,1.0,1.0,0.0,11.0,0.6120898800892568,-0.21428571428571427,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Formal/Professional,Ambiguous,21,1.0,0.9851851851851853,0.005341880341880323,13.0,0.023129802497359468,0.7142857142857143,0.9392730735286206,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Formal/Professional,Comparative,21,1.0,1.0,0.0,17.0,0.8886378608950078,-0.05555555555555555,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Formal/Professional,Constraint-Based,21,1.0,1.0,0.0,6.0,0.3454475304692257,0.42857142857142855,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Formal/Professional,Role-Based/Expert Framing,21,1.0,0.9920634920634921,0.007936507936507908,13.0,0.023129802497359468,0.7142857142857143,0.9392730735286206,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Informal,Conditional,21,1.0,0.9920634920634921,0.0,43.0,0.8613042569883052,-0.054945054945054944,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Informal,Highly Specific,21,1.0,1.0,0.0,14.0,0.1688069535565081,-0.4909090909090909,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Informal,Ambiguous,21,1.0,0.9851851851851853,0.0,44.0,0.916511907863894,-0.03296703296703297,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Informal,Comparative,21,1.0,1.0,0.0,8.0,0.026231237263180107,-0.7575757575757576,0.970555778737664,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Informal,Constraint-Based,21,1.0,1.0,0.0,35.0,0.7536837177261574,-0.10256410256410256,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Informal,Role-Based/Expert Framing,21,1.0,0.9920634920634921,0.0,44.0,0.5936182407945829,0.1619047619047619,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Conditional,Highly Specific,21,0.9920634920634921,1.0,0.0,19.0,0.11666446478102341,-0.5128205128205128,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Conditional,Ambiguous,21,0.9920634920634921,0.9851851851851853,0.0,38.0,0.6001794871405539,0.16483516483516483,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Conditional,Comparative,21,0.9920634920634921,1.0,0.0,16.0,0.03918332724963062,-0.6483516483516484,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Conditional,Constraint-Based,21,0.9920634920634921,1.0,-0.007936507936507908,49.0,0.5320471843202862,-0.18333333333333332,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Conditional,Role-Based/Expert Framing,21,0.9920634920634921,0.9920634920634921,0.0,44.0,0.3633911924921729,0.26666666666666666,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Highly Specific,Ambiguous,21,1.0,0.9851851851851853,0.003401264103018553,10.0,0.0229090993543566,0.7435897435897436,0.9392730735286206,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Highly Specific,Comparative,21,1.0,1.0,0.0,17.0,0.8886378608950078,0.05555555555555555,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Highly Specific,Constraint-Based,21,1.0,1.0,0.0,12.0,0.40081416938293446,0.3333333333333333,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Highly Specific,Role-Based/Expert Framing,21,1.0,0.9920634920634921,0.0,8.0,0.026231237263180107,0.7575757575757576,0.970555778737664,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Ambiguous,Comparative,21,0.9851851851851853,1.0,-0.009659675836146575,12.0,0.011007912955186742,-0.7714285714285715,0.4843481700282167,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Ambiguous,Constraint-Based,21,0.9851851851851853,1.0,0.0,43.0,0.550923682773407,-0.18095238095238095,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Ambiguous,Role-Based/Expert Framing,21,0.9851851851851853,0.9920634920634921,0.0,60.0,0.6791156892928161,0.11764705882352941,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Comparative,Constraint-Based,21,1.0,1.0,0.0,11.0,0.32698934959801507,0.3888888888888889,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Comparative,Role-Based/Expert Framing,21,1.0,0.9920634920634921,0.0,24.0,0.07359392381144039,0.5428571428571428,1.0,False
RQ2_full_observed,Gemini,recommendation_instability_proxy,Constraint-Based,Role-Based/Expert Framing,21,1.0,0.9920634920634921,0.0,14.0,0.04986020375690695,0.6410256410256411,1.0,False
